Date,Open,High,Low,Close,Volume,OI
2018-08-03 10:15:00,138.0,138.5,138.0,138.5,668300,0
2018-08-03 10:20:00,139.0,139.0,139.0,139.0,842700,0
2018-08-03 10:25:00,139.0,139.0,139.0,139.0,186000,0
2018-08-03 10:30:00,139.5,139.5,139.0,139.5,265300,0
2018-08-03 10:35:00,139.0,139.5,139.0,139.5,123600,0
2018-08-03 10:40:00,139.5,139.5,139.0,139.0,156800,0
2018-08-03 10:45:00,139.5,139.5,139.0,139.0,89700,0
2018-08-03 10:50:00,139.5,139.5,139.0,139.0,47900,0
2018-08-03 10:55:00,139.5,139.5,139.0,139.0,147300,0
2018-08-03 11:00:00,139.5,139.5,139.5,139.5,89900,0
2018-08-03 11:05:00,139.5,140.0,139.5,140.0,169100,0
2018-08-03 11:10:00,140.0,140.0,139.5,140.0,203900,0
2018-08-03 11:15:00,139.5,140.5,139.5,140.5,686900,0
2018-08-03 11:20:00,140.0,140.0,140.0,140.0,226400,0
2018-08-03 11:25:00,140.0,140.5,140.0,140.0,6600,0
2018-08-03 11:30:00,139.5,140.0,139.5,140.0,521800,0
2018-08-03 11:35:00,140.0,140.0,140.0,140.0,5100,0
2018-08-03 11:40:00,140.0,140.0,140.0,140.0,19100,0
2018-08-03 11:45:00,140.0,140.0,140.0,140.0,35700,0
2018-08-03 11:50:00,140.0,140.0,140.0,140.0,11200,0
2018-08-03 11:55:00,140.5,140.5,140.0,140.0,19400,0
2018-08-03 12:00:00,140.0,140.0,140.0,140.0,38100,0
2018-08-03 12:05:00,140.0,140.0,140.0,140.0,15400,0
2018-08-03 12:10:00,140.0,140.0,140.0,140.0,498200,0
2018-08-03 12:15:00,140.0,140.0,140.0,140.0,27700,0
2018-08-03 12:20:00,140.5,140.5,140.0,140.0,20000,0
2018-08-03 12:25:00,140.0,140.0,140.0,140.0,76000,0
2018-08-03 14:25:00,140.0,140.0,140.0,140.0,405000,0
2018-08-03 14:30:00,140.0,140.0,140.0,140.0,67000,0
2018-08-03 14:35:00,140.0,140.0,140.0,140.0,137000,0
2018-08-03 14:40:00,139.5,140.5,139.5,140.5,700300,0
2018-08-03 14:45:00,140.0,140.0,140.0,140.0,500,0
2018-08-03 14:50:00,140.0,140.5,140.0,140.5,2500,0
2018-08-03 14:55:00,140.5,140.5,140.0,140.0,31100,0
2018-08-03 15:00:00,140.0,140.5,140.0,140.5,16600,0
2018-08-03 15:05:00,140.5,140.5,140.0,140.0,72600,0
2018-08-03 15:10:00,140.5,140.5,140.0,140.5,22300,0
2018-08-03 15:15:00,140.5,140.5,140.0,140.5,32300,0
2018-08-03 15:20:00,140.0,140.5,140.0,140.5,29400,0
2018-08-03 15:25:00,140.0,140.5,140.0,140.5,381200,0
2018-08-03 15:30:00,141.0,141.0,141.0,141.0,24900,0
2018-08-03 15:35:00,141.0,141.0,141.0,141.0,20200,0
2018-08-03 15:40:00,141.0,141.0,140.5,140.5,45200,0
2018-08-03 15:45:00,140.5,141.0,140.5,140.5,39800,0
2018-08-03 15:50:00,141.0,141.0,140.5,141.0,41100,0
2018-08-03 15:55:00,140.5,141.0,140.5,141.0,50800,0
2018-08-03 16:00:00,140.5,141.0,140.5,140.5,58800,0
2018-08-03 16:05:00,140.5,141.0,140.5,141.0,49000,0
2018-08-03 16:10:00,140.5,141.5,140.5,141.5,1103700,0
2018-08-03 16:15:00,141.5,141.5,141.0,141.5,72400,0
2018-08-03 16:20:00,141.0,141.5,141.0,141.5,92600,0
2018-08-03 16:25:00,141.5,141.5,141.0,141.0,162000,0
2018-08-03 16:35:00,141.5,141.5,141.5,141.5,1242500,0
2018-08-06 09:55:00,142.0,142.0,142.0,142.0,523700,0
2018-08-06 10:00:00,142.5,143.0,142.0,143.0,1279800,0
2018-08-06 10:05:00,142.5,143.0,142.5,143.0,337900,0
2018-08-06 10:10:00,142.5,142.5,142.5,142.5,540300,0
2018-08-06 10:15:00,142.5,142.5,142.5,142.5,69300,0
2018-08-06 10:20:00,142.5,142.5,142.5,142.5,136400,0
2018-08-06 10:25:00,142.5,142.5,142.5,142.5,229700,0
2018-08-06 10:30:00,142.5,142.5,142.5,142.5,165200,0
2018-08-06 10:35:00,142.5,142.5,142.5,142.5,36600,0
2018-08-06 10:40:00,143.0,143.0,142.5,142.5,50500,0
2018-08-06 10:45:00,142.5,142.5,142.5,142.5,100800,0
2018-08-06 10:50:00,142.5,142.5,142.5,142.5,47000,0
2018-08-06 10:55:00,142.5,142.5,142.5,142.5,177200,0
2018-08-06 11:00:00,142.5,142.5,142.5,142.5,353100,0
2018-08-06 11:05:00,142.5,142.5,142.0,142.0,51600,0
2018-08-06 11:10:00,142.0,142.5,142.0,142.5,112400,0
2018-08-06 11:15:00,142.0,142.5,142.0,142.5,20300,0
2018-08-06 11:20:00,143.0,143.0,142.5,142.5,195600,0
2018-08-06 11:25:00,143.0,143.0,142.5,142.5,191700,0
2018-08-06 11:30:00,142.5,142.5,142.5,142.5,323300,0
2018-08-06 11:35:00,142.5,142.5,142.5,142.5,69000,0
2018-08-06 11:40:00,142.5,142.5,142.5,142.5,36600,0
2018-08-06 11:45:00,142.5,142.5,142.5,142.5,11500,0
2018-08-06 11:50:00,142.5,143.0,142.5,143.0,879104,0
2018-08-06 11:55:00,142.5,143.0,142.5,143.0,26500,0
2018-08-06 12:00:00,143.0,143.0,142.5,143.0,12800,0
2018-08-06 12:05:00,143.0,143.0,143.0,143.0,35800,0
2018-08-06 12:10:00,142.5,143.0,142.5,143.0,25000,0
2018-08-06 12:15:00,143.0,143.0,142.5,143.0,14800,0
2018-08-06 12:20:00,143.0,143.0,142.5,142.5,22900,0
2018-08-06 12:25:00,142.5,143.0,142.5,142.5,223500,0
2018-08-06 14:25:00,142.5,142.5,142.5,142.5,168900,0
2018-08-06 14:30:00,142.5,142.5,142.0,142.5,705000,0
2018-08-06 14:35:00,142.5,142.5,142.5,142.5,224900,0
2018-08-06 14:40:00,142.5,142.5,142.5,142.5,125500,0
2018-08-06 14:45:00,142.5,142.5,142.5,142.5,164300,0
2018-08-06 14:50:00,142.5,142.5,142.5,142.5,899104,0
2018-08-06 14:55:00,142.5,142.5,142.5,142.5,15600,0
2018-08-06 15:00:00,142.5,142.5,142.5,142.5,6700,0
2018-08-06 15:05:00,143.0,143.0,142.5,142.5,27500,0
2018-08-06 15:10:00,142.5,143.0,142.5,143.0,72300,0
2018-08-06 15:15:00,143.0,143.0,142.5,142.5,85100,0
2018-08-06 15:20:00,142.5,143.0,142.5,142.5,65200,0
2018-08-06 15:25:00,142.5,142.5,142.5,142.5,38400,0
2018-08-06 15:30:00,142.5,142.5,142.0,142.0,438000,0
2018-08-06 15:35:00,142.0,142.0,142.0,142.0,95600,0
2018-08-06 15:40:00,142.0,142.0,142.0,142.0,39900,0
2018-08-06 15:45:00,142.0,142.0,142.0,142.0,37900,0
2018-08-06 15:50:00,142.0,142.0,142.0,142.0,55900,0
2018-08-06 15:55:00,142.0,142.0,142.0,142.0,78700,0
2018-08-06 16:00:00,142.0,142.5,142.0,142.0,37300,0
2018-08-06 16:05:00,142.0,142.5,142.0,142.5,32800,0
2018-08-06 16:10:00,142.0,142.0,142.0,142.0,297900,0
2018-08-06 16:15:00,142.0,142.0,141.5,142.0,776300,0
2018-08-06 16:20:00,142.0,142.0,142.0,142.0,147400,0
2018-08-06 16:25:00,141.5,142.0,141.5,142.0,293400,0
2018-08-07 09:55:00,142.5,142.5,142.5,142.5,170100,0
2018-08-07 10:00:00,143.0,143.0,142.5,142.5,369100,0
2018-08-07 10:05:00,142.0,142.0,142.0,142.0,192500,0
2018-08-07 10:10:00,142.5,142.5,142.0,142.0,147600,0
2018-08-07 10:15:00,141.5,141.5,141.0,141.5,249700,0
2018-08-07 10:20:00,141.0,141.5,141.0,141.5,186800,0
2018-08-07 10:25:00,141.5,142.0,141.5,141.5,205100,0
2018-08-07 10:30:00,142.0,142.0,142.0,142.0,3500,0
2018-08-07 10:35:00,142.0,142.0,141.0,141.5,291900,0
2018-08-07 10:40:00,141.5,142.0,141.5,141.5,184800,0
2018-08-07 10:45:00,141.5,141.5,141.5,141.5,4500,0
2018-08-07 10:50:00,141.5,142.0,141.5,142.0,2500,0
2018-08-07 10:55:00,142.0,142.0,141.5,141.5,1100,0
2018-08-07 11:00:00,141.5,141.5,141.5,141.5,39400,0
2018-08-07 11:05:00,141.5,142.0,141.5,141.5,5900,0
2018-08-07 11:10:00,141.5,141.5,141.0,141.0,280500,0
2018-08-07 11:15:00,141.0,141.0,140.5,140.5,633400,0
2018-08-07 11:20:00,140.0,140.0,139.5,139.5,1693300,0
2018-08-07 11:25:00,140.0,140.0,140.0,140.0,273500,0
2018-08-07 11:30:00,140.5,140.5,140.0,140.5,9400,0
2018-08-07 11:35:00,140.5,140.5,140.0,140.0,19000,0
2018-08-07 11:40:00,140.5,140.5,140.5,140.5,300200,0
2018-08-07 11:45:00,141.0,141.0,141.0,141.0,20300,0
2018-08-07 11:50:00,141.0,141.0,141.0,141.0,217100,0
2018-08-07 11:55:00,141.0,141.5,141.0,141.5,225000,0
2018-08-07 12:00:00,141.5,141.5,141.5,141.5,100,0
2018-08-07 12:05:00,141.5,142.0,141.5,141.5,168900,0
2018-08-07 12:10:00,142.0,142.0,141.5,141.5,104500,0
2018-08-07 12:15:00,141.5,141.5,141.5,141.5,83500,0
2018-08-07 12:20:00,141.5,141.5,141.5,141.5,38500,0
2018-08-07 12:25:00,141.5,141.5,141.5,141.5,4600,0
2018-08-07 14:25:00,142.0,142.0,142.0,142.0,94400,0
2018-08-07 14:30:00,142.0,142.0,142.0,142.0,45800,0
2018-08-07 14:35:00,142.0,142.0,141.5,141.5,27400,0
2018-08-07 14:40:00,141.5,142.0,141.5,142.0,6400,0
2018-08-07 14:45:00,141.5,141.5,141.5,141.5,2500,0
2018-08-07 14:50:00,141.5,142.0,141.5,142.0,29800,0
2018-08-07 14:55:00,141.5,142.0,141.5,141.5,26500,0
2018-08-07 15:00:00,141.5,142.0,141.5,141.5,1100,0
2018-08-07 15:05:00,141.5,142.5,141.5,142.5,604500,0
2018-08-07 15:10:00,142.0,142.0,142.0,142.0,244600,0
2018-08-07 15:15:00,142.0,142.0,141.5,141.5,124800,0
2018-08-07 15:20:00,141.5,142.0,141.5,141.5,2300,0
2018-08-07 15:25:00,142.0,142.0,141.5,142.0,2400,0
2018-08-07 15:30:00,141.5,142.0,141.5,142.0,233500,0
2018-08-07 15:35:00,142.0,142.5,142.0,142.0,3700,0
2018-08-07 15:40:00,142.0,142.0,142.0,142.0,3100,0
2018-08-07 15:45:00,142.5,142.5,142.5,142.5,1153100,0
2018-08-07 15:50:00,142.5,142.5,142.5,142.5,132500,0
2018-08-07 15:55:00,142.5,142.5,142.5,142.5,1000,0
2018-08-07 16:00:00,142.5,142.5,142.5,142.5,189300,0
2018-08-07 16:05:00,142.5,142.5,142.5,142.5,63500,0
2018-08-07 16:10:00,142.5,142.5,142.5,142.5,73800,0
2018-08-07 16:15:00,142.5,142.5,142.0,142.0,124200,0
2018-08-07 16:20:00,142.5,142.5,142.0,142.0,186000,0
2018-08-07 16:25:00,142.5,142.5,142.0,142.0,236200,0
2018-08-07 16:35:00,143.0,143.0,143.0,143.0,1079000,0
2018-08-08 09:55:00,142.5,142.5,142.5,142.5,54100,0
2018-08-08 10:00:00,142.5,142.5,142.0,142.0,190500,0
2018-08-08 10:05:00,142.5,142.5,142.0,142.0,5100,0
2018-08-08 10:10:00,142.5,142.5,142.0,142.0,152300,0
2018-08-08 10:15:00,142.0,142.5,142.0,142.0,38200,0
2018-08-08 10:20:00,142.0,142.5,142.0,142.5,63000,0
2018-08-08 10:25:00,142.0,143.0,142.0,143.0,316400,0
2018-08-08 10:30:00,143.0,143.0,142.0,142.0,461400,0
2018-08-08 10:35:00,142.0,142.5,142.0,142.5,26800,0
2018-08-08 10:40:00,142.5,142.5,142.0,142.5,24600,0
2018-08-08 10:45:00,142.5,142.5,142.0,142.0,15900,0
2018-08-08 10:50:00,142.0,142.5,142.0,142.0,21800,0
2018-08-08 10:55:00,142.5,142.5,142.0,142.0,38000,0
2018-08-08 11:00:00,142.5,143.0,142.0,142.0,443300,0
2018-08-08 11:05:00,142.0,142.5,142.0,142.0,1900,0
2018-08-08 11:10:00,142.0,142.5,142.0,142.5,50900,0
2018-08-08 11:15:00,142.0,142.5,142.0,142.0,7200,0
2018-08-08 11:20:00,142.0,142.5,142.0,142.5,29700,0
2018-08-08 11:25:00,142.0,142.5,142.0,142.5,25500,0
2018-08-08 11:30:00,142.0,142.5,142.0,142.0,8400,0
2018-08-08 11:35:00,142.0,143.0,142.0,143.0,222100,0
2018-08-08 11:40:00,142.5,142.5,142.5,142.5,5900,0
2018-08-08 11:45:00,142.5,143.0,142.5,142.5,14000,0
2018-08-08 11:50:00,142.5,142.5,142.5,142.5,8000,0
2018-08-08 11:55:00,143.0,143.0,142.5,142.5,29600,0
2018-08-08 12:00:00,142.5,143.0,142.5,142.5,52100,0
2018-08-08 12:05:00,142.5,142.5,142.5,142.5,49200,0
2018-08-08 12:10:00,142.5,142.5,142.5,142.5,61200,0
2018-08-08 12:15:00,142.5,143.0,142.5,142.5,27500,0
2018-08-08 12:20:00,142.5,143.0,142.5,143.0,26600,0
2018-08-08 12:25:00,143.0,143.0,142.5,142.5,44200,0
2018-08-08 14:25:00,142.5,142.5,142.5,142.5,80100,0
2018-08-08 14:30:00,142.5,142.5,142.5,142.5,25400,0
2018-08-08 14:35:00,143.0,143.0,142.5,143.0,8700,0
2018-08-08 14:40:00,143.0,143.0,142.5,143.0,10700,0
2018-08-08 14:45:00,143.0,143.0,142.5,143.0,134700,0
2018-08-08 14:50:00,142.5,143.0,142.5,143.0,96200,0
2018-08-08 14:55:00,142.5,143.0,142.5,143.0,92600,0
2018-08-08 15:00:00,142.5,143.0,142.5,143.0,164200,0
2018-08-08 15:05:00,143.0,143.0,143.0,143.0,87700,0
2018-08-08 15:10:00,143.0,143.0,142.5,142.5,698600,0
2018-08-08 15:15:00,142.5,142.5,142.5,142.5,178200,0
2018-08-08 15:20:00,142.5,142.5,142.5,142.5,25700,0
2018-08-08 15:25:00,142.5,143.0,142.5,142.5,46400,0
2018-08-08 15:30:00,142.5,143.0,142.5,142.5,40500,0
2018-08-08 15:35:00,142.5,143.0,142.5,142.5,100700,0
2018-08-08 15:40:00,142.5,143.0,142.5,143.0,24100,0
2018-08-08 15:45:00,142.5,143.0,142.5,143.0,44700,0
2018-08-08 15:50:00,143.0,143.0,142.5,142.5,634700,0
2018-08-08 15:55:00,142.5,143.0,142.5,142.5,16700,0
2018-08-08 16:00:00,142.5,143.0,142.5,142.5,21700,0
2018-08-08 16:05:00,142.5,143.0,142.5,143.0,29000,0
2018-08-08 16:10:00,143.0,143.0,142.5,142.5,32800,0
2018-08-08 16:15:00,142.5,143.0,142.5,142.5,20100,0
2018-08-08 16:20:00,142.5,143.0,142.5,143.0,36200,0
2018-08-08 16:25:00,142.5,143.0,142.5,142.5,24500,0
2018-08-08 16:35:00,143.0,143.0,143.0,143.0,759600,0
2018-08-09 09:55:00,143.0,143.0,143.0,143.0,551300,0
2018-08-09 10:00:00,143.0,143.5,143.0,143.0,42000,0
2018-08-09 10:05:00,143.0,143.0,143.0,143.0,52700,0
2018-08-09 10:10:00,143.0,143.0,143.0,143.0,26100,0
2018-08-09 10:15:00,143.0,143.5,143.0,143.5,92200,0
2018-08-09 10:20:00,143.0,144.5,143.0,144.5,1303500,0
2018-08-09 10:25:00,144.0,144.0,144.0,144.0,196700,0
2018-08-09 10:30:00,144.0,144.5,144.0,144.5,110100,0
2018-08-09 10:35:00,145.0,145.0,144.5,145.0,528700,0
2018-08-09 10:40:00,145.0,145.0,144.5,144.5,46200,0
2018-08-09 10:45:00,144.5,145.0,144.5,144.5,39200,0
2018-08-09 10:50:00,144.5,144.5,144.5,144.5,121100,0
2018-08-09 10:55:00,144.5,144.5,144.5,144.5,37900,0
2018-08-09 11:00:00,144.5,145.0,144.5,144.5,119200,0
2018-08-09 11:05:00,144.5,144.5,144.5,144.5,29500,0
2018-08-09 11:10:00,144.5,145.0,144.5,144.5,122000,0
2018-08-09 11:15:00,144.5,144.5,144.5,144.5,4600,0
2018-08-09 11:20:00,144.5,145.0,144.5,145.0,1200,0
2018-08-09 11:25:00,144.5,146.5,144.5,146.5,4192200,0
2018-08-09 11:30:00,146.0,146.0,146.0,146.0,130700,0
2018-08-09 11:35:00,146.0,146.0,146.0,146.0,126700,0
2018-08-09 11:40:00,146.0,146.5,146.0,146.0,35300,0
2018-08-09 11:45:00,146.0,146.0,146.0,146.0,56800,0
2018-08-09 11:50:00,146.0,146.0,146.0,146.0,23500,0
2018-08-09 11:55:00,146.0,146.0,146.0,146.0,809200,0
2018-08-09 12:00:00,146.0,146.0,145.5,145.5,309700,0
2018-08-09 12:05:00,145.5,146.0,145.5,146.0,14500,0
2018-08-09 12:10:00,145.5,146.0,145.5,146.0,302000,0
2018-08-09 12:15:00,146.0,146.0,146.0,146.0,11700,0
2018-08-09 12:20:00,146.0,146.0,146.0,146.0,5800,0
2018-08-09 12:25:00,146.0,146.5,146.0,146.5,48300,0
2018-08-09 14:25:00,146.5,146.5,146.5,146.5,948200,0
2018-08-09 14:30:00,146.5,146.5,146.5,146.5,112800,0
2018-08-09 14:35:00,146.5,146.5,146.5,146.5,39000,0
2018-08-09 14:40:00,146.5,147.0,146.5,146.5,25700,0
2018-08-09 14:45:00,146.5,147.0,146.5,146.5,124500,0
2018-08-09 14:50:00,146.5,146.5,146.0,146.5,863400,0
2018-08-09 14:55:00,146.0,146.0,146.0,146.0,24700,0
2018-08-09 15:00:00,146.0,146.5,146.0,146.5,3900,0
2018-08-09 15:05:00,146.0,146.0,146.0,146.0,579000,0
2018-08-09 15:10:00,146.0,146.5,146.0,146.5,247700,0
2018-08-09 15:15:00,146.0,147.0,146.0,147.0,726000,0
2018-08-09 15:20:00,146.5,146.5,146.5,146.5,41600,0
2018-08-09 15:25:00,146.5,147.0,146.5,146.5,10700,0
2018-08-09 15:30:00,146.5,146.5,146.5,146.5,316300,0
2018-08-09 15:35:00,146.5,146.5,146.5,146.5,38000,0
2018-08-09 15:40:00,146.5,147.0,146.5,146.5,12400,0
2018-08-09 15:45:00,146.5,146.5,146.5,146.5,42800,0
2018-08-09 15:50:00,146.5,146.5,146.5,146.5,18200,0
2018-08-09 15:55:00,146.5,147.0,146.5,147.0,50500,0
2018-08-09 16:00:00,146.5,147.0,146.5,146.5,38700,0
2018-08-09 16:05:00,146.5,147.0,146.5,147.0,56100,0
2018-08-09 16:10:00,147.0,147.0,146.5,147.0,1791100,0
2018-08-09 16:15:00,147.0,147.0,147.0,147.0,109400,0
2018-08-09 16:20:00,147.5,147.5,147.0,147.0,347100,0
2018-08-09 16:25:00,147.0,147.5,147.0,147.5,581800,0
2018-08-09 16:35:00,147.5,147.5,147.5,147.5,1623900,0
2018-08-10 09:55:00,146.5,146.5,146.5,146.5,72300,0
2018-08-10 10:00:00,146.0,146.0,146.0,146.0,311800,0
2018-08-10 10:05:00,146.0,146.0,146.0,146.0,82400,0
2018-08-10 10:10:00,146.0,146.0,145.5,145.5,845900,0
2018-08-10 10:15:00,145.0,145.0,145.0,145.0,60300,0
2018-08-10 10:20:00,145.5,145.5,145.0,145.5,368300,0
2018-08-10 10:25:00,146.0,146.0,145.5,145.5,389100,0
2018-08-10 10:30:00,146.0,146.0,145.5,145.5,24000,0
2018-08-10 10:35:00,145.5,146.0,145.5,146.0,97000,0
2018-08-10 10:40:00,145.5,145.5,145.5,145.5,43000,0
2018-08-10 10:45:00,146.0,146.0,145.5,145.5,3300,0
2018-08-10 10:50:00,145.5,146.0,145.5,146.0,282400,0
2018-08-10 10:55:00,146.0,146.0,146.0,146.0,10000,0
2018-08-10 11:00:00,146.5,146.5,146.0,146.5,22200,0
2018-08-10 11:05:00,146.0,146.5,145.5,145.5,166900,0
2018-08-10 11:10:00,145.5,145.5,145.5,145.5,180300,0
2018-08-10 11:15:00,145.5,145.5,145.5,145.5,113100,0
2018-08-10 11:20:00,145.5,145.5,145.5,145.5,12600,0
2018-08-10 11:25:00,145.5,145.5,145.5,145.5,65100,0
2018-08-10 11:30:00,145.5,145.5,145.5,145.5,16100,0
2018-08-10 11:35:00,145.5,145.5,145.5,145.5,19200,0
2018-08-10 11:40:00,146.0,146.0,145.5,145.5,35200,0
2018-08-10 11:45:00,146.0,146.0,145.5,145.5,12700,0
2018-08-10 11:50:00,146.0,146.0,146.0,146.0,559600,0
